source	target
FEM1C	CLDN12
LACTB	SNORD4A
LACTB	LOC642432
LOC441763	LOC100008588
LOC653137	HKR1
LOC653137	MUC1
LOC653137	LOC653765
LOC653137	LOC149351
FLJ10374	ZNF668
PLSCR3	CCM2
ZNF593	LHFPL2
ARHGEF2	PPM1M
PDZRN3	ANK2
SRP68	C20orf4
LOC646746	C5orf54
FHL3	UTP11L
GLTSCR2	RPS19
TNIP1	NPHP3
TNIP1	ACTR1A
EFNB2	MAGEE1
SUPT5H	FAM149B1
SLC16A2	LOC646746
SLC16A2	LOC650620
MAB21L1	EGR3
MAB21L1	OR52E6
HSPC111	WDR21A
HSPC111	NOP16
LIMA1	KIDINS220
LIMA1	TMEM111
SLC6A10P	SLC6A8
EID2	ERH
EID2	ZNF23
PHGDH	LOC653506
LOC648470	LOC643733
RPS6KB1	ST13
FAM53B	DOPEY2
VPS29	LOC401397
VPS29	COMMD10
SLC1A7	ADAMTSL2
OBFC2B	DOK7
OBFC2B	TMEM147
EPAS1	CLEC1A
USP38	PGM2L1
USP38	UBL3
SMTNL1	PRAMEF7
SMTNL1	FLJ35429
NDEL1	POLS
ULK1	PNPLA7
ULK1	NELF
ULK1	RAB40C
ULK1	USP3
ULK1	ASXL1
ULK1	RNF150
ULK1	MT1X
ULK1	HMOX1
ULK1	PHRF1
ULK1	TOM1
TEAD4	MOBKL2B
FCGRT	PRMT3
KLHL22	RAB5A
MRPL41	FGF9
PIK3CA	KIAA0776
LOC442423	LOC642005
LOC442423	PRTG
LOC442423	SNORD107
NAT10	ORC5L
NRGN	PPBP
TIGD5	LSP1
XIRP2	CMYA3
NUP153	EIF4B
NUP153	TLK2
NUP153	KIAA0261
NUP153	KIAA2010
NUP153	MYPN
NUP153	NUP98
LONRF1	GTF2E1
LONRF1	AQP4
LOC645284	LOC442519
FTHL11	FASTK
HECTD1	SS18L1
HECTD1	ZC3H12C
LOC391656	FAM96B
MRPL33	NDUFA1
MRPL33	COX17
MRPL33	SEC61G
MRPL33	SHFM1
MRPL33	TXN
ZNF746	VPS11
OSBP	ADO
OSBP	CHAD
OSBP	MARCH7
OSBP	STAM
OSBP	TUFT1
OSBP	RAB10
OSBP	LOC644935
OSBP	PGM1
OSBP	TMEM150A
OSBP	CALML4
DSE	ZSWIM6
COL5A1	PLAU
COL5A1	SEC61A1
COL5A1	FLJ35258
SMG7	SLC6A10P
SMG7	RNASEN
SMG7	SH2B1
SMG7	RERE
COL6A3	GLIPR2
COL6A3	COL5A1
COL6A3	SMOC2
COL6A3	OLFML3
COL6A3	CRISPLD2
COL6A3	SNRPD3
COL6A3	ODZ4
COL6A3	CILP
COL6A3	LAMB1
CD200	MID1
CD200	LOC100132266
H2AFV	GEMIN5
TCERG1	HCFC2
CCDC136	MYBPH
SORT1	EIF4A2
SORT1	VEZF1
SORT1	EIF3E
UBE2D4	CEP63
FLJ22662	RPA4
BTBD15	ALDH16A1
BTBD15	LOC644101
BTBD15	PDLIM3
C1orf144	C9orf40
C1orf144	GPN2
ANGPTL4	PDK4
ANGPTL4	CLDND2
ANGPTL4	KLF11
RPS5	LOC440055
RPS5	RPS13
PLEKHF1	TOB2
MAP4	LOC642033
MAP4	MEF2C
LIX1L	FILIP1
LIX1L	FBXO34
DPT	IGFBP6
DPT	PI16
DPT	CFD
DPT	TMEM98
DPT	SVEP1
FAM127A	LOC730074
IRF1	MFNG
IRF1	TNFRSF1B
IRF1	TMEM38A
IRF1	IL18BP
GNL3L	ZNF264
GNL3L	LOC440345
GNL3L	UBE2H
KPNA3	SEPHS1
LOC652481	LOC652864
LOC652481	EIF2AK2
RDX	RPL3L
LOC653226	LOC643357
RWDD4A	ZMYM4
RWDD4A	LOC647009
ASS1	LOC341230
ASS1	LOC392871
NCOA3	GPR177
NCOA3	KCNN2
ADM	PTGER4
VPS4A	PPP2R5D
HSD11B1L	NT5M
FBXW8	WWC3
FBXW8	TGFB3
FBXW8	MYLPF
FBXW8	ALDOA
LIFR	EPS8
LIFR	YAP1
MAP3K7IP1	KIAA0922
MAP3K7IP1	ELAC2
SLC25A34	SORT1
SRPX	SUMF2
ATP2A1	PRKAG3
ATP2A1	LOC100127899
ATP2A1	JUP
ATP2A1	LOC646330
ATP2A1	MB
PSMA1	REXO2
PSMA1	PSMA5
PSMA1	PSMC2
PSMA1	PSMC6
CMBL	GATM
RAC2	GPSM3
RAC2	DPEP2
RAC2	CD2
RAC2	RASAL3
RAC2	PLEK
TRIML1	LOC339760
TRIML1	PRTN3
TRIML1	COL8A2
TRIML1	LOC654155
TRIML1	OR52N2
TRIML1	LOC653034
TRIML1	LOC643388
TRIML1	TIGD6
TRIML1	CNKSR1
TRIML1	EIF4EBP2
TRIML1	DKFZp434M131
TRIML1	LOC388458
TRIML1	SPINK9
TRIML1	LOC727899
TRIML1	LOC100129264
TRIML1	MED22
TRIML1	MOSPD3
LOC90624	CHORDC1
LOC90624	LYRM7
CMTM8	PCGF2
C10orf6	EPS15
C10orf6	NUP205
C10orf6	MAP3K4
C10orf6	WDR36
C10orf6	FAM178A
C10orf6	PPFIA1
TUBB1	NRGN
TUBB1	PPBP
TUBB1	SEPT5
TUBB1	RGS18
TUBB1	CCL5
PSMC1	LOC100131531
PSMC1	ANXA7
LOC387867	LOC441775
LOC387867	LOC651436
LOC387867	LOC100132488
LOC387867	LOC389404
LOC387867	RPLP0
ANKRD39	LOC727967
CDK5RAP1	NSMCE2
CDK5RAP1	KATNA1
CDK5RAP1	GPHN
OPLAH	FLYWCH2
LOC653489	LOC653086
LOC653489	LOC100134053
CDC2L2	LOC100133692
LOC653073	ACPT
WDR8	GMPPA
SPRR1B	GPA33
ZNF331	LOC650116
ASB5	ANO6
SFRS14	TRPM4
SFRS14	FLJ36070
SFRS14	EEPD1
SFRS14	ARID5A
TRAPPC9	KCNA7
TRAPPC9	ATAD3A
TRAPPC9	RANBP3
TRAPPC9	TMEM185A
ATP6V1A	DNCL1
ATP6V1A	ALDH1L1
TIMP1	TMED3
TIMP1	ARHGAP1
TIMP1	TAX1BP3
TIMP1	AHNAK2
TIMP1	STMN3
TIMP1	ECM1
TIMP1	LOC643384
GMFG	PSCDBP
KCNE1L	MYH3
LOC442454	BAZ1B
LOC442454	UQCRB
NFE2	EDG4
PNKD	CSTF3
MED24	TTC15
RNF7	TFDP2
FLJ20920	ACSF2
SYNM	CMYA5
PPP1R3B	LAMB3
LOC653270	LOC644694
LOC653270	ASCL2
LOC653270	LIF
LOC653270	ABCC10
LOC653270	LOC399940
SERPINB6	DEF8
ATP5G1	APOA1BP
ATP5G1	LOC649864
ATP5G1	HYAL1
LGTN	ABI2
AKAP1	FAM174B
AKAP1	VTI1B
AKAP1	CDK5RAP1
AKAP1	C16orf42
AKAP1	GOLGA3
AKAP1	ARHGDIA
AKAP1	LOC730744
AKAP1	FLJ20021
AKAP1	LLGL1
AKAP1	C14orf131
AKAP1	LOC100132503
AKAP1	LOC730107
AKAP1	ABCC4
AKAP1	CNOT4
AKAP1	CTR9
AKAP1	HNRPUL1
AKAP1	PDCD7
AKAP1	PNPLA8
AKAP1	PPARA
AKAP1	ROCK2
AKAP1	TDG
GTF2IRD1	LOC641765
XDH	LACTB2
XDH	IQCB1
FAM20C	ANAPC10
PAK2	LOC646214
HADHA	HMGCS2
LRRC41	SOX13
LRRC41	FAM127B
LRRC41	GAL3ST4
LRRC41	ZNF746
LRRC41	KLHDC4
LRRC41	LOC654116
LRRC41	ODF3L2
LRRC41	C20orf196
LRRC41	ZFYVE26
LRRC41	ZFHX3
LRRC41	RAB7L1
LRRC41	NOL12
LRRC41	FUS
LRRC41	MRFAP1L1
LRRC41	SIGMAR1
AHCYL2	USP46
HSPH1	PPP2R5E
HSPH1	ANKRD28
YIF1A	DUSP23
RPL27A	LOC389435
MSL3L1	MSL3
USP16	ACCS
USP16	VPS28
FAM116A	TNPO3
FAM116A	UPF1
FAM116A	B3GNT6
LOC653879	C3
SATL1	SLC35A2
EIF2B2	FAM164C
LOC441876	RPS16
LOC441876	LOC729903
FAM39DP	FAM39E
FAM39DP	KCNT1
FAM39DP	FTSJD2
FAM39DP	CCDC93
FAM39DP	PILRB
MYL6B	ZNF556
MYL6B	NAB1
MYL6B	EXOSC7
ZNF671	ZNF154
ZNF671	ZNF586
VAMP2	SFXN4
SEMA6A	CNTNAP1
SEMA6A	EFNB2
SEMA6A	SYT7
S100A6	MRLC2
S100A6	CSPG4
S100A6	NEURL
S100A6	COL8A1
S100A6	TUBA1C
ZNF786	ZNF674
ZNF786	NDUFA2
CORO1A	LEF1
CORO1A	PRF1
GLUD1	GLS
UBE2J1	DHX40
LOC440928	SATB2
HYAL2	SLC41A1
HYAL2	LOC645045
HYAL2	LOC440337
HYAL2	XDH
HYAL2	IDI2
HYAL2	TNNI3
HYAL2	ZNF629
HYAL2	TMEM190
HYAL2	CLDN18
HYAL2	COQ6
SDF2	NR2C2AP
MAF1	SGTA
MAF1	FAM53B
TRIP6	PIGB
UBAC2	BAG3
UBAC2	PDXP
UBAC2	COL7A1
UBAC2	AP1M1
UBAC2	DTNA
UBAC2	NR2C2
KLHL8	HES4
SETD1A	EPM2AIP1
SETD1A	RXRA
SETD1A	PTOV1
SETD1A	ANO8
GLCE	KDM5B
PCCA	HIBADH
SNX27	ALAD
SNX27	SLC12A2
MUTYH	LOC401002
MUTYH	WDR8
MUTYH	BTBD10
SCGB1D2	HERC6
AHNAK	PTDSS1
CAMLG	C4orf14
TNRC6A	STH
TNRC6A	INO80E
TNRC6A	PHF12
TNRC6A	PYCR2
TNRC6A	MRFAP1
TNRC6A	CNOT3
TNRC6A	LOC642255
TNRC6A	SSBP4
LOC389599	WDR6
CD68	F13A1
CD68	LY96
NFKB1	PHF13
AQP9	GCA
KCNA7	RILPL1
PTPN7	LOC641819
PTPN7	ACPT
PTPN7	GDPD4
PTPN7	EPHA8
PTPN7	LOC387686
PTPN7	LOC100130808
PTPN7	LOC731196
PTPN7	RNASEH2C
PRPF3	KIAA0913
PRPF3	C12orf39
BOP1	YIF1A
BOP1	NXN
BOP1	CIRH1A
BOP1	TUSC4
BOP1	ADRM1
BOP1	NOL6
BOP1	SCAMP3
BOP1	SLC15A4
BOP1	TMEM185B
BOP1	VARS
TFAM	COQ7
ITPK1	TECPR1
MGC71993	RNASEK
ZNF784	C1orf123
FLNC	KCNB1
FLNC	RRP12
FLNC	YAF2
CNOT7	LOC644799
CNOT7	LOC648494
CNOT7	FES
CNOT7	RBM14
CNOT7	RDX
CNOT7	USP34
CNOT7	ITGB6
CNOT7	RNF11
CNOT7	RREB1
CNOT7	ABTB1
CNOT7	LOC728014
PMVK	BZW1
LOC642210	RPS25
LOC642210	CCR6
LOC642210	LOC100130553
LOC642210	ITIH5
LOC642210	KIAA0101
SLC25A37	LOC653778
SLC25A37	LOC654103
LOC653232	BRI3P1
LMF2	BATF2
LMF2	LOC642412
LMF2	ZNF324
UBAP2	CLTCL1
LOC387882	SELENBP1
ATL2	WDR47
ATL2	ASB11
ATL2	CUGBP1
ATL2	GOLGA6B
ATL2	HNRPDL
ATL2	SMC3
PACS1	SURF1
PACS1	RPL29
NAGK	C16orf35
NAGK	RBCK1
SPRR1A	TRIM9
SPRR1A	C11orf57
SPRR1A	C1orf177
SPRR1A	FLVCR2
SPRR1A	LRBA
NSMAF	RYK
PRKAG3	APIP
CEBPG	DUS4L
PPM1B	SPPL2A
TRAPPC1	ZC3H3
DHX16	HACL1
DHX16	GCN1L1
DHX16	AZI1
DHX16	C9orf6
LOC441554	BANF2
IGBP1	LGALS1
MARCH7	GRPEL2
MARCH7	ZNF189
MARCH7	RNF19A
MARCH7	TNPO1
UBE2W	C6orf27
RGMA	COBL
TIAL1	NSMCE1
TIAL1	TPD52L2
TIAL1	C9orf90
TIAL1	CHPF
TIAL1	FDX1L
TIAL1	C14orf179
TIAL1	TAF7
TIAL1	GNPTG
TIAL1	PTH1R
TIAL1	KLHL8
TIAL1	NACA
TIAL1	RAPGEF1
CCT8	DNAJA1
CCT8	M6PR
CCT8	HSP90AA1
CCT8	HSPD1
CCT8	TBCE
SYT11	RAB1B
SYT11	TIMELESS
SYT11	PTK2
ELAC2	KIAA0141
MAP2K5	TMEM57
MAP2K5	PSMD5
ECHS1	PISD
UQCRHL	ACVR1B
UQCRHL	DDX52
UQCRHL	LOC729769
UQCRHL	ATP5L
UQCRHL	LOC644745
UQCRHL	MRPL18
UQCRHL	UQCRH
MYLK3	HERC1
MYLK3	GULP1
LOC652458	LOC652455
LOC652458	LOC730041
ITIH4	PHLDA3
ITIH4	HPCAL4
HPS6	RPS6KA2
HPS6	MLLT6
HPS6	UROD
HPS6	STX16
HPS6	FBXO31
HPS6	GLTSCR1
HPS6	SOX18
PARP12	GBP2
ARHGAP17	NTAN1
ARHGAP17	CYTSA
ARHGAP17	VBP1
NRIP1	FRMD6
C20orf177	PPP1R3D
MLLT6	PFAS
ITSN1	SMARCE1
FLJ36070	C9orf45
SMC3	GABPA
CNKSR1	IGF2BP1
CNKSR1	FLJ40852
CNKSR1	HDAC6
SPHAR	PNPLA4
PLCL1	USP38
PLCL1	UBL3
UQCRC2	SUCLA2
UQCRC2	LOC90624
UQCRC2	IMMT
UQCRC2	LOC341965
UQCRC2	ABL1
TSHZ1	ZFHX4
TSHZ1	IRS1
TSHZ1	ZNF395
TSHZ1	BCL2
ETFA	HIBCH
ETFA	CPT2
ETFA	IVD
ETFA	ACAT1
ETFA	NDUFB5
ETFA	EGFLAM
LOC728499	LOC728411
LOC728499	LOC100134241
MFSD3	ZEB2
MFSD3	SAP18
MFSD3	NBPF3
MFSD3	DPF3
DAZAP2	C18orf8
FBL	NLN
CDH5	PTPRB
CDH5	LXN
CDH5	CAV2
CKS1B	LGALS1
CKS1B	STIL
CKS1B	LOC729964
P4HB	STRA13
P4HB	C19orf50
TMED3	FEZ1
LOC730820	NRBF2
FH	ATP5C1
FH	COX7B
FH	NNT
ARF4	CCL15
ARF4	PTPRT
ARF4	LOC100133129
RABEP1	MED14
SLC27A3	YEATS2
SLC27A3	FRMD4A
SLC27A3	PTRF
SLC27A3	PFKP
SLC27A3	ITPR3
SLC27A3	GRAP
SLC27A3	LOC390298
PTGES3	COPS2
PTGES3	USP39
PTGES3	C13orf27
PTGES3	PRAGMIN
PTGES3	LOC148413
PTGES3	HNRNPH3
PTGES3	CDKN1B
PTGES3	COG3
PTGES3	MRPS11
PTGES3	TADA1L
PACS2	NCAPH2
FEM1A	ALKBH5
FEM1A	ZBED1
FEM1A	WDR22
FEM1A	UBL4A
FEM1A	COG2
FEM1A	HERPUD2
PIK3IP1	C5orf4
PIK3IP1	MYOD1
PIK3IP1	LOC100128888
PIK3IP1	FAM117B
ZFAND3	NFRKB
ZFAND3	PRPF8
ZFAND3	KIAA1737
RCC2	ATP8B2
RCC2	SCAPER
RCC2	LOC100130919
TNNT3	GMPR
TNNT3	PFKFB1
TNNT3	RPA1
TNNT3	AQP7P1
TRIP12	RGMB
E4F1	ADIPOR1
E4F1	NFIX
E4F1	ZNF653
E4F1	LIMA1
E4F1	NFKB1
E4F1	NAGK
E4F1	CCDC12
E4F1	FLOT2
E4F1	PRR14
E4F1	ARFGAP2
E4F1	UBP1
E4F1	JARID1A
E4F1	LOC652634
E4F1	LSM2
E4F1	PPP4C
E4F1	AGPAT3
E4F1	BAT2
E4F1	CLK3
E4F1	DLGAP4
E4F1	MCM7
E4F1	MGAT4B
E4F1	STX5
LOC653147	RPL26L1
SETBP1	ZNF25
SETBP1	WDR42A
POLR2I	TBCB
SYTL3	HK2
HSPB3	ATP9B
HSPB3	LOC100130506
HSPB3	INTS6
C10orf71	ZMYM6
C10orf71	RANBP10
C10orf71	LMOD2
C10orf71	PKD1
C10orf71	DUSP8
C10orf71	RFFL
C10orf71	HUWE1
C10orf71	JUND
C10orf71	LOC100130757
C10orf71	DCAF15
C10orf71	SORBS1
LOC653566	SPCS2
ZFP36	RASD1
ZFP36	MAFB
ZFP36	NFKBIA
DECR1	APOO
DECR1	NDUFB10
PYGM	LOC401093
PYGM	ATP2B2
BAZ2B	ARFGEF1
GUSBL1	LOC728565
GUSBL1	LOC728499
GUSBL1	SMA4
SETD7	COX19
MS4A6A	C1QC
MS4A6A	CD163
PTMS	EPHX1
SHC2	LOC389676
HSPB6	CHAF1B
HSPB6	GNG5
HSPB6	PARN
HSPB6	NES
HSPB6	PDE4A
HSPB6	ENOX2
HSPB6	MAF
MAGT1	SNORA18
APOO	LOC653377
APOO	NOL3
ARID5B	LOC641825
LOC643668	LOC652826
LOC643668	LOC100131531
LOC643668	PSMC1
PNN	H3F3B
USP6	CIB1
USP6	RNF150
USP6	LOC285929
USP6	CREBBP
USP6	SELS
TIMP2	VAT1
TIMP2	RHOA
TIMP2	SLIT3
TIMP2	C1S
TIMP2	CYBRD1
TIMP2	NTN4
TIMP2	TUBB6
ARD1A	PLEKHO1
ARD1A	FAM50A
ARD1A	GRWD1
ARD1A	HNRNPA0
ARD1A	CHD9
ARD1A	IMP4
ARD1A	KCTD3
ARD1A	MID1IP1
ARMC1	DYNLRB1
ANAPC11	RBM16
ANAPC11	TMEM143
ANAPC11	SLC2A4RG
ANAPC11	POLR2F
ANAPC11	TSFM
ANAPC11	ROBLD3
ANAPC11	BUB3
RWDD2A	PGM3
PAFAH1B1	SAPS3
PAFAH1B1	FAM20B
ENDOG	APEH
ENDOG	HAX1
CASQ2	DFNA5
CASQ2	LOC387761
CASQ2	BVES
CASQ2	FAM65B
CASQ2	MYOZ2
CASQ2	FSCB
DUSP19	LRRFIP1
DUSP19	CREB1
DUSP19	ZMAT3
CCNT2	TAF1L
SF3B4	BCL3
SF3B4	SORBS3
SF3B4	ZYX
RCHY1	ANKRD17
RICS	RNF217
RICS	TMEM99
MRPL46	MRPS22
MRPL46	NDUFB7
SFRP2	TNMD
SFRP2	AOC3
EIF4A1	LOC728698
USP47	PPP1CB
MAP3K1	SLC30A7
MAP3K1	RAB8B
MAP3K1	KTELC1
GPD2	POLR2L
OTUD1	LOC644343
OTUD1	PPP1R15A
OTUD1	IER5
OTUD1	ABRA
OTUD1	FLRT3
NOP2	ZFP30
BST2	LOC100129681
MAP4K2	RALB
DARC	PLAT
DARC	LRRC1
RSL1D1	BYSL
RSL1D1	OXA1L
RSL1D1	KARS
RSL1D1	PRMT7
SLC6A17	CDX1
CSNK2A2	POLR1E
FAM119B	SEMA6A
FAM119B	FLJ22536
CILP	LAMA2
LOC643007	LOC100133329
CACNG1	ZBTB3
CACNG1	SCARB2
INO80E	GOLGA2
USP46	ACADSB
NR2C2	KIAA1160
EDC3	MTHFD2L
EDC3	PSCD1
EDC3	BEND5
EDC3	SOX6
BNIP3	ACACB
NIN	SEC62
NIN	RYK
CCDC12	PIH1D1
CCDC12	POLR2H
CCDC12	PSMC3
CTHRC1	LXN
CTHRC1	KCNA5
GSTK1	ABCB6
GSTK1	BRP44L
HAT1	PRKAA2
HAT1	C14orf100
HAT1	DPF2
HAT1	C18orf32
HAT1	MORF4L1
ACTN4	EHD2
GGNBP2	PLEKHA9
CLPP	CUEDC2
RFX1	RAGE
ASXL1	PIAS1
SLC45A3	NAV2
EDF1	RFXANK
GPIHBP1	LRRN2
HMBS	C11orf74
HMBS	DHX32
HMBS	ATPAF2
HMBS	COMMD7
FAM10A4	LOC643310
NECAP1	NASP
NECAP1	RBM23
RPL14	CD46
RPL14	KITLG
RPL14	RPL14L
SCRIB	UBE4B
CACYBP	GOLGA8B
CD248	ITGA11
CD248	F10
CD248	LOC375295
CD248	CRABP2
CD248	PCOLCE
CD248	RAB3IL1
CD248	DBN1
CD248	ARHGEF10
CD248	COL12A1
LOC650646	LOC728937
LOC650646	RPS26L
THOP1	UBXN6
LOC648638	PTPRM
LOC648638	LOC647037
RSC1A1	GPR125
RSC1A1	HSPBAP1
NUSAP1	LOC91431
NUSAP1	RTTN
NUSAP1	ALG6
NUSAP1	ZDHHC14
NUSAP1	OIP5
MRPS30	MTO1
RNASEH1	PIGS
RNASEH1	LSG1
KLC1	SNRNP70
TCEA3	ANKS1B
VEGFB	EFEMP2
VEGFB	COPS7A
VEGFB	NDUFS8
AMMECR1L	PRKCI
AMMECR1L	PAPOLA
PPP1R16B	HAS3
FIBCD1	LOC645113
FIBCD1	OR2B2
WDR36	LOC203547
TAF6L	MAD2L2
TAF6L	ZNF594
ZNF444	TNIP2
NMD3	AASDHPPT
ATPAF2	NBPF10
ATPAF2	RUVBL1
BRP44	SETBP1
BRP44	ISOC1
BRP44	AHCYL1
BRP44	DNAJC12
BRP44	PRPH2
BRP44	MRPL24
BRP44	MTERFD1
SLC35B1	DHRS7B
EIF4EBP2	POLE4
LDHB	C12orf41
LDHB	LOC91461
LDHB	LPL
LDHB	DBT
LDHB	RNF121
CROP	FAM120B
CROP	MKL2
CROP	PNN
CROP	CRELD1
CROP	LOC100132324
CROP	LOC643167
CROP	RNF7
CROP	VPS24
CLDN5	APLNR
CLDN5	EFNA1
SBK1	TEX2
SBK1	ANK1
ACPT	BAALC
CLCN4	SYNM
INPPL1	SSU72
INPPL1	RAB11FIP3
INPPL1	USP7
INPPL1	TMEM143
INPPL1	TAF9L
INPPL1	IQSEC1
ARFGEF1	CTPS2
PCBP4	C1orf170
FNTB	ELP3
HDAC7A	LOC651536
HDAC7A	LOC100128816
C3orf18	ZNF562
C3orf18	NNMT
C3orf18	CYBASC3
TTC3	C17orf95
PELP1	LOC390705
PELP1	BRF1
GDE1	ZNF821
GPR116	EPAS1
GPR116	ACSL5
GPR116	CYYR1
GPR116	MAN2A2
GPR116	CCDC85A
GPR116	ZNF627
SMARCD1	SF3B4
SMARCD1	CNOT1
SMARCD1	POFUT2
NR2C1	SH3YL1
NR2C1	RBM9
PA2G4	MAP1LC3A
MSH6	KIAA1012
COL5A2	IGSF3
COL5A2	ALDH1A2
COL5A2	LOC100132535
PPP2R4	MBD3
PPP2R4	SEMA6C
PPP2R4	CHDH
PPP2R4	TPM2
CENPV	CLPP
CENPV	VARS2
CENPV	HNRPK
CENPV	PCBD1
CYB5R1	MYOM3
CYB5R1	SLC1A3
CYB5R1	MYH6
CYB5R1	RASAL2
RNF130	HDGF
ETFB	ACAA2
ETFB	UBE2Q2
EML1	C5orf13
EML1	FLJ38482
EML1	NR3C2
PIN4	LOC728758
UGDH	PIGA
BBC3	NEO1
S100A8	C5AR1
S100A8	ALPL
S100A8	AQP9
S100A8	S100A9
S100A8	WAS
S100A8	RGS2
S100A8	CSF3R
S100A8	LTB
ZNF828	KLHL12
ZNF828	SHPRH
SYNPO2	ZNF600
SYNPO2	HS6ST1
SYNPO2	PHC2
SYNPO2	CSRNP2
SYNPO2	DYRK1A
SYNPO2	HSCB
SYNPO2	MPRIP
ATP1B1	ZNF768
ATP1B1	PRKAG1
MRPS18A	ASB13
MRPS18A	MDP1
MRPS18A	C19orf54
MRPS18A	PSMD8
MRPS18A	ATG4A
MRPS18A	RHBDF2
CALD1	NOTCH3
CALD1	FHL5
CALD1	ADCY3
CALD1	EDN1
CALD1	CSRP1
CALD1	PLS3
YTHDF2	ARHGEF18
YTHDF2	KIAA0556
ANKRD30B	LOC100130053
ANKRD30B	AHR
MRPL16	MUT
TMEM205	DPM3
TMEM205	SIL1
LOC646783	LOC646869
PHF12	CTSD
PHF12	PA2G4
PHF12	ZCCHC3
PHF12	MGMT
SLC29A2	RGMA
SLC29A2	GGT7
SLC29A2	GGTL3
SLC29A2	ING2
ZNF680	NUP155
CABC1	HPN
CABC1	SLC40A1
CCDC92	RASSF4
CCDC92	POMZP3
CCDC92	TSPAN33
CCDC92	ADPRHL2
CCDC92	MSRA
CCDC92	TRPT1
CCDC92	ZDHHC4
TXNDC9	LOC727948
TXNDC9	PFDN4
TXNDC9	NOC3L
TXNDC9	OTUD6B
TXNDC9	PPP2R3C
MYOZ1	NUFIP1
LOC647856	GLTSCR2
LOC647856	LOC728126
TEX2	C6orf192
TEX2	CALM2
TEX2	LOC646463
TEX2	C18orf25
CPE	PANK4
CPE	FARSA
CPE	SNUPN
RPL26	RPL31
FOXJ2	SPATS2L
FOXJ2	CRKL
FOXJ2	LOC88523
FOXJ2	CSTB
FOXJ2	SIX5
FOXJ2	ARFIP1
FOXJ2	MADD
SCN4A	TRAPPC9
SCN4A	KCNA7
SCN4A	TRAPPC1
SCN4A	RGMA
SCN4A	ABLIM2
SCN4A	SH3GLB2
SCN4A	FAM125B
LOC644931	UBIAD1
LOC644931	TBPL1
LOC644931	FBXW9
LOC644931	LTBP3
LOC644931	LOC100128775
LOC644931	FTSJ1
LOC644931	PDGFB
SCYL1	ARD1A
SCYL1	GSTO2
SCYL1	PTDSS2
SCYL1	HIGD2A
SCYL1	PIN1
SCYL1	MRPL36
SCYL1	FAM3A
SCYL1	ALKBH6
SCYL1	TLE2
SCYL1	SMG5
SCYL1	LOC390557
SCYL1	DDRGK1
SCYL1	RNF126
HIST2H2BE	HIST1H1C
SUMO1P3	SMN1
COL6A1	SLC22A17
COL6A1	DCHS1
COL6A1	COL15A1
COL6A1	RPRD2
COL6A1	COL6A2
COL6A1	TAGLN2
MN1	ZNF195
ID3	ID2
ID3	KLF4
LRRC40	C3orf38
HEATR2	FLJ37644
KIAA1539	LOC728908
HCFC1	NDUFA4L2
CD34	C1orf115
CD34	NAV1
CD34	PLVAP
CD34	NYNRIN
PHF20L1	LSM7
LOC647044	C7orf70
NRBP2	COL18A1
C1orf158	NAT15
FASTKD5	ALAS1
LARP1B	NOL11
MFAP5	ADAMTS5
MFAP5	CLEC3B
MFAP5	PENK
MFAP5	UGDH
MFAP5	PCOLCE2
MFAP5	TNFAIP6
MFAP5	WNT5A
MFAP5	AXL
MFAP5	FNDC1
MFAP5	PTGFRN
MFAP5	VIT
PRKCQ	HNRNPAB
LOC284988	WSB2
LOC284988	APPL1
LOC284988	LYSMD1
LOC284988	LOC646900
LOC284988	ATF4
RGS10	SERPINE2
IMP3	SDF2
IMP3	RRAGA
FAM100A	ZFPM1
FAM100A	SAMD1
FAM100A	UCP2
FAM100A	RAD23A
FAM100A	MRPL2
FAM100A	HIP2
FAM100A	NACC1
FAM100A	IGDCC4
FAM100A	MYH14
OGDH	WDR62
OGDH	LOC648581
OGDH	CHCHD10
OGDH	NEURL2
OGDH	ZHX2
OGDH	SLC6A8
TCEB2	CD320
PREB	ACSL1
GDI1	U2AF2
GDI1	GAS6
GDI1	SMARCB1
TCEAL3	GATM
TCEAL3	BEX2
SPPL2A	LOC100129034
DDOST	AHSA1
DDOST	MCOLN1
DDOST	DDX3X
PMEPA1	HES6
PMEPA1	ZNF467
PMEPA1	CHKB
BSDC1	TEF
BSDC1	SFRS5
LOC653234	LOC650155
FRG1	UTRN
FRG1	WDR51B
FRG1	IDH3A
FRG1	UTP3
FRG1	HEBP2
FRG1	PRPF18
FRG1	RCADH5
FRG1	EXOSC9
FRG1	LOC642236
FRG1	NFX1
FRG1	SLBP
FRG1	UBE2H
ARHGDIA	MAP3K11
ARHGDIA	ATOH8
ARHGDIA	NUP214
ARHGDIA	KIAA1539
ARHGDIA	GDI1
ARHGDIA	CDC42EP5
ARHGDIA	PTPRA
ARHGDIA	SEC31A
MTHFR	WDR90
CD79A	ALDOC
NCSTN	ZNF212
NCSTN	RAB24
ZSWIM4	UPK1A
ZSWIM4	CLCF1
ZSWIM4	LOC650293
ZSWIM4	CXXC1
ZSWIM4	KLHL35
ZSWIM4	TCTA
ZSWIM4	ANKRD39
ZSWIM4	FIBCD1
ZSWIM4	SHB
ZSWIM4	DKFZp686K1684
ZSWIM4	C20orf62
ZSWIM4	LOC653333
ZSWIM4	SLC25A45
ZSWIM4	ACTRT1
ZSWIM4	LOC100130928
ZSWIM4	LOC100128916
ZSWIM4	LOC730236
ZSWIM4	C17orf87
