tissue	Module	Annotation	moduleSize	hubs.MEGENA	keyDrivers.BN	sqrtBMI.Rho	sqrtBMI.Pval	sqrtBMI.P.adj	logmatsuda.Rho	logmatsuda.Pval	logmatsuda.P.adj	logSi.Rho	logSi.Pval	logSi.P.adj	logmatsuda.All.Overlap.Size	logmatsuda.All.FE	logmatsuda.All.Pvalue	logmatsuda.All.P.adj	sqrtBMI.All.Overlap.Size	sqrtBMI.All.FE	sqrtBMI.All.Pvalue	sqrtBMI.All.P.adj	logSi.All.Overlap.Size	logSi.All.FE	logSi.All.Pvalue	logSi.All.P.adj	CisEQTLs.Overlap.Size	CisEQTLs.FE	CisEQTLs.Pvalue	CisEQTLs.P.adj	logmatsuda.rank	Parent
adipose	M10	GO_OLFACTORY_RECEPTOR_ACTIVITY	431	AHSP,SLC4A1,LOC642377,GPR175,LOC653635,TRIML1,LOC641819,ACTRT1,SLC25A45,DPYSL5,PSENEN,LOC653720,LOC646508,MED1,CALN1,C14orf174,FAM46C,FGF23,LOC100131164,LOC100134420,LOC100133478,SLC19A2,JPH2,EPB41L4A,NOC4L,ZNF473	LOC653635,SLC25A45	-0.332996950100758	6.50416079018058e-08	2.35556093482216e-07	0.163843784621172	0.0100495573634946	0.0193761249886083	0.132727313674228	0.0443415758414039	0.0854931102553688	116	0.9	0.932861275645679	1	243	1.6	4.53520157721763e-18	8.44703181795284e-17	56	0.8	0.986286357876894	1	44	0.487794728593037	0.999999999329563	1	252	M1
adipose	M58	GO_OLFACTORY_RECEPTOR_ACTIVITY	282	LOC642377,GPR175,LOC653635,TRIML1,LOC641819,ACTRT1,SLC25A45,DPYSL5,PSENEN,LOC653720,LOC646508,MED1,CALN1,C14orf174,FGF23,LOC100134420,NOC4L	LOC653635,SLC25A45	-0.311171671832923	4.88618366341028e-07	1.54970085419403e-06	0.148062350383536	0.0201652406471593	0.0353221208721484	0.107760293795624	0.103077873787763	0.177651898232286	48	0.6	0.999999855283418	1	164	1.6	3.11183799086906e-14	4.28900184798639e-13	12	0.3	0.999999999983608	1	27	0.457484466202222	0.999999915091975	1	253	M10
adipose	M85	GO_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	85	FCHO2,WASPIP,ARPC5,RAB8B,WIPF1	FCHO2	0.297873422551401	1.54620290343116e-06	4.57881080795085e-06	-0.168367680216406	0.008139893610833	0.0160995681749317	-0.139820934522857	0.0340602293109738	0.0686326425213607	23	0.9	0.762371736907792	1	46	1.5	0.000520344632808538	0.00260388227040289	10	0.7	0.919715574134433	1	18	1.0118479958355	0.520537448099718	1	254	M13
adipose	M828	GO_COENZYME_A_BIOSYNTHETIC_PROCESS	16	ACACA	ACACA	-0.394639568153652	8.80123373942639e-11	4.28860116757504e-10	0.192146852358794	0.00247313950716693	0.00554645512904382	0.147475889112236	0.0253098445556268	0.0542643067272639	5	1	0.552005664970396	1	12	2.1	0.00178091495390251	0.0082054763492127	3	1.1	0.514662660203483	1	6	1.79181415929204	0.0978028142703167	0.519032756919701	255	M517
adipose	M463	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	64	LOC648249,LOC646942,LOC643863,LOC401537,LOC387867,LOC441775	LOC648249	-0.234857190893557	0.000173397207829081	0.000407635541212226	0.161563496161559	0.0111547691040414	0.0212365904217779	0.158736599101344	0.015972621157352	0.0377036890827462	17	0.9	0.76974505021238	1	35	1.5	0.00182632142482039	0.0083986411375916	10	0.9	0.642810016114979	1	7	0.522612463126844	0.988310467609638	1	256	M133
adipose	M822	GO_MITOCHONDRION	18	ATP5B,ATP5A1		-0.369689888111462	1.5108601123992e-09	6.42715095433313e-09	0.151880432810521	0.0171319043240234	0.0308144319385119	0.158972872266387	0.0158142969709284	0.0375064742319364	5	0.9	0.669224627735858	1	13	2	0.00199695847713604	0.00915715560238047	3	1	0.598849183741735	1	6	1.59272369714848	0.156579825768073	0.621679900827313	257	M512
adipose	M133	REACTOME_PEPTIDE_CHAIN_ELONGATION	135	LOC648249,HNRPA1P4,LOC100130980,LOC643863,LOC401537,LOC387867,LOC148430,LOC441775,LOC100129553,RPS3,RPS9	LOC648249,LOC100130980	-0.226900477169188	0.000289835245839742	0.000644612828921585	0.152364948760398	0.0167769733467556	0.03037992470899	0.158230510860561	0.0163164109467029	0.0378597241014405	38	0.9	0.715635261806995	1	65	1.3	0.00267093655618688	0.0119968323529288	20	0.9	0.755338905425323	1	24	0.849452638479187	0.843976166198208	1	258	M17
adipose	M807	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	50	LOC648249,LOC646942,LOC401537,LOC387867	LOC648249	-0.221842391712283	0.0003981167702746	0.000874551593717973	0.14628794172184	0.0217267455655308	0.037566243945563	0.146772988777816	0.02602336112747	0.0555717990610516	11	0.7	0.922554462549175	1	28	1.6	0.00320898925927494	0.0142542948312544	5	0.6	0.936611254740071	1	4	0.382253687315634	0.996348458633727	1	259	M463
adipose	M93	KEGG_RIBOSOME	47	RPN2,ZNF828,SIN3A		-0.257863321520123	3.54836515811045e-05	9.10011351553686e-05	0.173822717112984	0.00627117506586332	0.0126366535161757	0.145831842224782	0.0270057227213212	0.0572791206256565	14	1	0.570701636701518	1	25	1.5	0.0123020462162999	0.050292433006297	5	0.6	0.91212084876906	1	10	1.01663214711605	0.534197398170404	1	260	M13
adipose	M512	GO_MITOCHONDRION	23	ATP5B,ATP5A1,GHITM		-0.346473162028888	1.72691313469468e-08	6.47290517619824e-08	0.13833172223875	0.0300799247824013	0.0499159123324059	0.144899574412814	0.0280099994313439	0.0585416727346409	5	0.7	0.865709601714681	1	14	1.7	0.01356812016429	0.05504845388775	3	0.8	0.764089597864434	1	7	1.45422598435296	0.18969118277608	0.673340887205157	261	M172
adipose	M917	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	34	LOC648249,LOC643863,LOC387867	LOC648249	-0.208890581442176	0.000869273560642959	0.00179895995561632	0.133738091818783	0.0360517942085449	0.0583799447002419	0.137163724627052	0.0376456717178594	0.0745292754093241	7	0.7	0.922589145353493	1	19	1.5	0.014576508024309	0.0586953879042294	3	0.5	0.939263174205283	1	2	0.281068887732084	0.996614226618388	1	262	M807
adipose	M453	NA	17	CMPK1,KPNA3		0.259110957302741	3.2416061503388e-05	8.39372413807534e-05	-0.128078687545676	0.0447627511407781	0.0697466122426078	-0.135587748087773	0.0399192065657103	0.0783761711326767	3	0.6	0.92335649771733	1	11	1.8	0.0155183691360141	0.0620734765440565	3	1.1	0.557966534404154	1	4	1.12427555092834	0.489767732930771	1	263	M127
adipose	M175	NA	32	BRP44		-0.278043299072194	7.76615916748104e-06	2.20246630358192e-05	0.0927400612480253	0.146977701438802	0.19793981902311	0.0888609069090919	0.179285563363605	0.281715551552331	4	0.4	0.99463896090441	1	17	1.5	0.036440897015684	0.136377724750706	1	0.2	0.997123371809454	1	8	1.19454277286136	0.349873776949269	0.89427414921896	264	M26
adipose	M409	NA	19	ZNF828		-0.266510636559688	1.87827934724753e-05	5.00974078096424e-05	0.165197365785638	0.00944036412184586	0.0184672816398153	0.141909411727021	0.0314496704896963	0.0640951459409779	5	0.9	0.719582759711812	1	11	1.6	0.0435593212663902	0.160895992181521	1	0.3	0.968976106180659	1	4	1.00593075609377	0.584778559116387	1	265	M93
adipose	M423	NA	13	ETFB		-0.324495723800946	1.45396626651338e-07	5.06055791461799e-07	0.0974550222011972	0.127416829709243	0.175116463395267	0.144267704006925	0.0287087148758137	0.0596429115249462	1	0.3	0.990421354820778	1	8	1.7	0.0553406149786997	0.199822699593748	2	0.9	0.664734781896946	1	3	1.10265486725664	0.532195616480031	1	266	M100
adipose	M429	NA	67	CAPRIN1,LBR	CAPRIN1	-0.220239968990265	0.000439588734153502	0.000961712495943989	0.128475732646033	0.0440988061358444	0.0689124200840017	0.100548782996169	0.128399109869909	0.21917809837666	12	0.6	0.991980167246412	1	31	1.3	0.0558541115364373	0.201525979096315	5	0.4	0.991736367000317	1	12	0.855791837273808	0.772249503261667	1	267	M104
adipose	M234	NA	22	COQ10B,PREI3		-0.258011686967509	3.51050064388106e-05	9.04629012077041e-05	0.179027434205175	0.0048561568263543	0.010128015793486	0.19308844828709	0.00328111921061158	0.00961027266058912	5	0.8	0.836902671914343	1	12	1.5	0.0596009045980845	0.212658848950562	2	0.5	0.902942457454845	1	6	1.30313757039421	0.305524459465925	0.875727862426396	268	M34
adipose	M184	GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	60	PDIA5,DARC,ITGB4,MLPH	DARC	0.329271118060147	9.28148729642752e-08	3.31658479392343e-07	-0.220673635863622	0.000489234198416547	0.00124871204929176	-0.213008890396253	0.00115315511512191	0.00401357884224248	17	0.9	0.661310347301873	1	28	1.3	0.0599975409395754	0.213757856346021	10	1	0.55642966133345	1	17	1.3538151425762	0.10747984291382	0.535185743507702	269	M28
adipose	M863	NA	16	ARHGDIA,N-PAC,RPS6KA4		0.215016063327459	0.000604263649986568	0.00129037974658486	-0.158393181730791	0.0128691840745621	0.0242883192393145	-0.164650827178324	0.0124004838888488	0.0303500427599223	4	0.8	0.755688529240457	1	9	1.6	0.0805538860144898	0.278360992932592	1	0.4	0.946303800957045	1	2	0.597271386430678	0.877881108080282	1	270	M616
adipose	M424	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	24	NDUFB7,COPS6,MRPS11	NDUFB7	-0.218678147554359	0.000483835878734697	0.00104994344535141	0.0779405578372615	0.223194537403963	0.285518549041823	0.101211235732398	0.125889525624427	0.215580785094865	2	0.3	0.997880708705758	1	12	1.4	0.115476072034056	0.384442078324558	1	0.2	0.98756805278695	1	4	0.796361848574238	0.771047568405719	1	271	M100
adipose	M104	NA	78	CAPRIN1,TMEM168,LBR	CAPRIN1	-0.208581328655426	0.000885142636380325	0.00182475558884559	0.126812577230731	0.0469361699773094	0.0722924916891891	0.0957606752444386	0.147701274320556	0.241365497060421	13	0.6	0.997823419473384	1	33	1.2	0.153415095644841	0.491091188713148	5	0.4	0.998051132689448	1	13	0.796361848574238	0.858199527978007	1	272	M13
adipose	M176	GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	38	DGAT2,GPAM		-0.229509963567323	0.000245372479701493	0.000557286648813561	0.125884660661166	0.0485844874263399	0.0741916958989122	0.142451508195462	0.0308006222454097	0.0630119600135099	8	0.7	0.921710764837691	1	17	1.2	0.173592945647258	0.545545517786562	5	0.8	0.783938330638042	1	8	1.00593075609377	0.556520508226348	1	273	M26
adipose	M99	NA	75	LOC644063,UBA3,CCNC	LOC644063	-0.240275755058943	0.000120971557758704	0.000288181133149623	0.142070395645663	0.025863684716366	0.0438700474935828	0.136066706841964	0.0392163204297319	0.0772792196703541	17	0.8	0.939507495806731	1	31	1.1	0.20467629723648	0.62809062205393	12	1	0.612498810813425	1	15	0.955634218289086	0.623779902809424	1	274	M13
adipose	M64	NA	47	FBXO11	FBXO11	-0.195395776401715	0.00186939438425933	0.0036304180795761	0.188284026778368	0.00303037858002226	0.00665689720857349	0.110319344276306	0.0951058212480611	0.16550883178234	15	1.1	0.444275137433454	1	20	1.2	0.219790360549518	0.66928628020715	6	0.8	0.819579566465793	1	14	1.42328500596247	0.0974532331646886	0.519032756919701	275	M12
adipose	M182	NA	12	LIPE,PJA1		-0.207578059492031	0.000938480541183601	0.00191994492394813	0.100134774310002	0.117233228816723	0.163213014664321	0.0345590198106278	0.602078620172589	0.712393245943726	3	0.8	0.748534832818079	1	6	1.4	0.237893941878951	0.71457059503366	0	0	1	1	5	1.99090462143559	0.0854627383640377	0.508978086256936	276	M27
adipose	M518	GO_LIPID_METABOLIC_PROCESS	25	ADORA1		-0.261654419179533	2.69209900156002e-05	7.10820228983336e-05	0.126559435786037	0.0473811348699276	0.0727687343561066	0.160218855596033	0.0150018557969441	0.0358972977998305	6	0.8	0.808227183786575	1	11	1.2	0.26642283238838	0.787997390215541	5	1.2	0.407989039061903	1	4	0.764507374631268	0.799084872448551	1	277	M174
adipose	M408	KEGG_RIBOSOME	15	RPN2		-0.19808912153098	0.00161066219144781	0.00319746272080009	0.147034870220278	0.0210571288414117	0.036644873568171	0.133999933227073	0.0423257674682139	0.082197867257111	4	0.9	0.704767813172942	1	7	1.3	0.275344906374951	0.808438118291395	1	0.4	0.935530923091053	1	3	0.955634218289086	0.636088783973301	1	278	M93
adipose	M714	NA	26	GTF2I		-0.211043967411264	0.000765840588834182	0.00160347873287157	0.127159638988505	0.0463317982783726	0.0717741152520454	0.0665841455735951	0.314698040996128	0.438125064867337	6	0.8	0.838995067479684	1	11	1.2	0.320145926225931	0.922571056220962	0	0	1	1	2	0.367551622418879	0.982478700934879	1	279	M319
adipose	M51	GO_EMBRYO_DEVELOPMENT	56	RASIP1,HSPA12B,SHANK3	SCN4A	-0.227340261193536	0.000281850994783963	0.000629467221684183	0.236324871555659	0.000183392563918808	0.000498976722134422	0.140208639549421	0.0335621473332756	0.0681413294342263	18	1.1	0.415299914076274	1	20	1	0.575105298381498	1	7	0.7	0.847843588245261	1	12	1.02389380530973	0.516074761906144	1	280	M8
adipose	M658	GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	301	SPSB3,E4F1,FAM39E,LRRC41,ZC3H5,PRR14,SAFB,TJAP1,RXRB,TCF25,HPS6,EMD,FOXJ2,SIX5,CLK3,FRS3,EGLN2,VPS16	SPSB3,EMD	-0.19229338280114	0.00221410509748519	0.00423842975804308	0.140431425718708	0.02764502235882	0.0464505704837853	0.143326557453891	0.0297770422686152	0.0613865179076067	57	0.6	0.999996328079455	1	85	0.8	0.99853521173413	1	51	1	0.478632448143169	1	70	1.11120257940591	0.175574182185147	0.672198297508848	281	M256
adipose	M256	GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	333	SPSB3,E4F1,FAM39E,LRRC41,ZC3H5,PRR14,SAFB,TJAP1,TP53I13,RXRB,TCF25,HPS6,EMD,DMAP1,FOXJ2,SIX5,GALT,CLK3,FRS3,EGLN2,VPS16	SPSB3,EMD	-0.19385786039595	0.00203362917178555	0.00392095408660811	0.144329320257237	0.0235707682623553	0.0404933711173795	0.144897108095852	0.0280126980931145	0.0585416727346409	66	0.7	0.999992355271477	1	93	0.8	0.999422772734073	1	53	1	0.672650649784046	1	78	1.11921124664487	0.144230370941586	0.613551419243573	282	M38
adipose	M38	NA	479	SPSB3,E4F1,FAM39E,LRRC41,PUF60,ZC3H5,PRR14,SAFB,TJAP1,CDC37,TP53I13,RXRB,TCF25,HPS6,EMD,DMAP1,FOXJ2,SIX5,CTDSP2,RALGDS,GALT,GPIHBP1,CLK3,FRS3,C16orf48,EGLN2,VPS16	SPSB3,E4F1,SAFB,EMD	-0.196432057825781	0.00176565833717095	0.00346664054477521	0.140056147557863	0.0280673827947564	0.047012866181217	0.14580273968462	0.027036599847558	0.0572791206256565	93	0.6	0.999999965779485	1	123	0.7	0.999999681568838	1	70	0.9	0.904707100963611	1	115	1.14716007414661	0.0537731494859209	0.407778359243586	283	M8
adipose	M68	NA	17	CAND1		-0.216243967643929	0.000561095877059566	0.00120782084379087	0.223782277299106	0.000404741234260396	0.00104802561141822	0.172414792977463	0.00878770210640023	0.0227546296088431	6	1.2	0.405074741587457	1	7	1.1	0.419156180768309	1	3	1.1	0.557966534404154	1	3	0.843206663196252	0.722672960744553	1	284	M12
adipose	M280	NA	51	APBB3	APBB3	-0.209655175755429	0.000831157787111197	0.00172674641043257	0.178480035985596	0.00499011769800611	0.010367066225315	0.153103037894738	0.0201800135484119	0.0445122932590484	13	0.8	0.804850217480272	1	19	1	0.485270162804719	1	9	1.1	0.485626165741873	1	15	1.40534443866042	0.0967684200834712	0.519032756919701	285	M43
adipose	M66	GO_NUCLEIC_ACID_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	20	ZNF615,ZNF322A		-0.251115918999892	5.74077147106757e-05	0.000143118767836847	0.219589319802749	0.000522362362487067	0.00131448932531957	0.17193534095988	0.00898018097978105	0.0229208428817269	5	0.8	0.764197478921136	1	6	0.8	0.786171151648005	1	4	1.2	0.43503620989986	1	8	1.91126843657817	0.0410625183210949	0.366825163668447	286	M12
adipose	M290	NA	70	SGSM2,GAK	GAK	0.196529956253979	0.00175613539066415	0.00346061974042641	-0.179058875340025	0.00484856158057706	0.010128015793486	-0.0714733723208039	0.280399356110704	0.39865797049161	20	1	0.650370968798816	1	26	1	0.473789019625532	1	5	0.4	0.994381626447838	1	18	1.22867256637168	0.198241989656491	0.68553359003793	287	M49
adipose	M108	NA	23	RPL19,GGNBP2	LOC440575	-0.232135766370157	0.000207117390068361	0.000476458888740952	0.210842234850724	0.000876058113930858	0.00212473823107213	0.128583901176593	0.0514701755678177	0.0971408947336277	6	0.9	0.733197724633122	1	9	1.1	0.458659067553131	1	0	0	1	1	6	1.24647941515968	0.346406792415283	0.89427414921896	288	M13
adipose	M54	NA	18	LRRC17		-0.21487073349025	0.000609571284105064	0.0012965484455568	0.153478287407287	0.0159856157736238	0.0292433107667658	0.203651683839095	0.00190729724648192	0.00600221895322903	3	0.6	0.940677606353149	1	6	0.9	0.681355502862525	1	4	1.3	0.353553287716249	1	3	0.796361848574238	0.75950368177106	1	289	M8
adipose	M475	NA	11	TRPC1		-0.186767433925754	0.00297447692773584	0.00561380152558594	0.208794933262184	0.000985872542702354	0.00236963086497068	0.175280653288327	0.00771169714300711	0.0202621062188814	4	1.2	0.432008008031363	1	4	1	0.605080296337585	1	2	1.1	0.570515591926564	1	0	0	1	1	290	M136
adipose	M317	NA	69	MSL3L1,BBX	AR	0.187152197515649	0.00291470676600692	0.00554001002333231	-0.163996959380701	0.00997891616556884	0.0193093829052162	-0.178248619121454	0.0067225487739954	0.0180164307143077	15	0.7	0.953206567567967	1	19	0.8	0.9489734742065	1	12	1	0.488465851022986	1	13	0.900235133170878	0.710749672278004	1	291	M60
adipose	M251	NA	13	LOC645362,LOC100132648		0.2044343057028	0.00112537168724379	0.00227622348816102	-0.180549104513649	0.00450059090453133	0.00946006558756388	-0.188686072508353	0.00408120657181028	0.0115742154629117	3	0.8	0.798764588801227	1	4	0.9	0.749325878245215	1	2	0.9	0.664734781896946	1	0	0	1	1	292	M36
adipose	M235	GO_REGULATION_OF_SODIUM_ION_TRANSPORT	47	TENC1,CBX7	CBX7	-0.149934857846923	0.0174536076335541	0.0304727481810586	0.223694806449586	0.000406920699145719	0.00104860334010628	0.114821852523735	0.0822771848307238	0.145546439172502	15	1.1	0.444275137433454	1	11	0.6	0.978559148789193	1	6	0.8	0.819579566465793	1	14	1.42328500596247	0.0974532331646886	0.519032756919701	293	M34
adipose	M134	NA	70	LOC728453,EEF1D,FIP1L1,PSMB7	EEF1D	-0.210936582701263	0.00077071686898587	0.00160740950107559	0.129967574185547	0.0416775083392233	0.0662963910647399	0.0712716275932405	0.28176269394728	0.399536518401434	18	0.9	0.821505631420628	1	27	1.1	0.376890447027655	1	5	0.4	0.994381626447838	1	14	0.955634218289086	0.62273958002936	1	294	M17
adipose	M246	NA	28	UNC84A,RERE		-0.179769214114674	0.0042742775667676	0.00787289613672657	0.219373665864991	0.000529193900283004	0.00132545761940042	0.13749075825633	0.0371878592917774	0.0740992289233929	9	1.1	0.474978866275074	1	10	1	0.588243322120657	1	3	0.6	0.869319284295518	1	7	1.19454277286136	0.36760994798512	0.903848312477176	295	M35
adipose	M70	GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	14	PTK2		-0.177903072758556	0.00469816054920061	0.00862402073414907	0.175639853470759	0.00573994916541271	0.0118331259717739	0.187658604861618	0.00429159540488854	0.0121068165106329	5	1.2	0.417542338283536	1	6	1.2	0.39349512491865	1	3	1.3	0.421854506721677	1	3	1.02389380530973	0.586236113666526	1	296	M12
adipose	M247	NA	29	NFE2L1	NFE2L1	0.191440755792763	0.00231849371970517	0.00442246488883264	-0.152988128176796	0.0163299087632104	0.0296706138884094	-0.165978692231138	0.0117026045492985	0.0290397964741851	5	0.6	0.962685606863804	1	11	1.1	0.488762282265573	1	5	1	0.545585679165386	1	4	0.65905808157868	0.884544717998308	1	297	M35
adipose	M3	NA	77	BMS1,ZNF672,ANAPC11		-0.227983810550993	0.000270535942578502	0.000609274223622172	0.0930190005469562	0.145760371243725	0.196794858908405	0.142491955793653	0.0307526560023072	0.0630119600135099	8	0.3	0.999990968388051	1	26	0.9	0.70571602609826	1	6	0.5	0.992849219187733	1	24	1.48930008045052	0.0226095292949806	0.281830411676967	298	M1
adipose	M590	NA	10	ADAM9,FAM91A1		0.175564135117419	0.00528266349721276	0.00963097834865999	-0.168746586200503	0.00799565177978766	0.015872849459134	-0.121921885796468	0.0649133009600513	0.11795608080852	4	1.3	0.351799373140509	1	4	1.1	0.516398835469196	1	1	0.6	0.839182905647212	1	3	1.43345132743363	0.350368603238772	0.89427414921896	299	M211
adipose	M635	NA	46	UBA1		0.14565578585161	0.0209753712852473	0.0358050923850081	-0.156386189289495	0.0140706175657557	0.0263701084449129	-0.13982537389339	0.0340544907516159	0.0686326425213607	15	1.1	0.406136362207357	1	9	0.5	0.995439143234851	1	6	0.8	0.802987500850784	1	6	0.623239707579838	0.940204970313021	1	300	M236
adipose	M23	NA	51	BMS1,ZNF672,NAT10		-0.216039063957002	0.000568095025205087	0.00121799573403971	0.107290454128819	0.0931395280173536	0.133127432046137	0.159058206833303	0.0157574531321192	0.0375064742319364	5	0.3	0.999875459304771	1	18	1	0.600782270981325	1	5	0.6	0.943296749521486	1	14	1.31165480941639	0.164146067931179	0.642206513949721	301	M3
adipose	M100	NA	58	NDUFB7,ETFB,MRPS11	Magmas	-0.219654475677436	0.000455716540757808	0.000992943357098313	0.0566762733914486	0.37609364975498	0.440144533337706	0.105570204332588	0.110311750059932	0.18950992959014	3	0.2	0.999999679782078	1	21	1	0.543759258881195	1	3	0.3	0.998043322359524	1	14	1.15335164276269	0.320992152857297	0.886864917172738	302	M13
adipose	M588	NA	10	RP2,CSGALNACT2		0.194932086947226	0.00191758926240607	0.00371056983628034	-0.201049933710654	0.00152590000891613	0.00348035065863424	-0.0968922214670069	0.142952027749579	0.235760882688537	3	1	0.618685414449491	1	3	0.8	0.761917964618894	1	0	0	1	1	0	0	1	1	303	M211
adipose	M49	NA	139	SGSM2,GAK,CCDC130,TNFRSF14,RBM33	GAK	0.179952489079092	0.00423456552381399	0.00785271234135435	-0.149426008834813	0.0190322505396533	0.0335568627935992	-0.0452327463625701	0.494859325028725	0.616847902826504	28	0.7	0.996944954056675	1	44	0.9	0.883200391486801	1	7	0.3	0.999993404774827	1	35	1.20313660575964	0.129612966678131	0.583802942348558	304	M8
adipose	M421	NA	37	LOC644063,IPO7		-0.200811304956924	0.00138283671972919	0.00275539212555705	0.133997279635564	0.0356899291453795	0.0579690970361315	0.115295385380608	0.0810131408693977	0.144262603009957	6	0.5	0.983124919966813	1	13	1	0.610417888099462	1	3	0.5	0.959343011112503	1	6	0.774838555369529	0.816266911153136	1	305	M99
adipose	M63	NA	25	BCLAF1		-0.142061623402413	0.0243935852876208	0.0412459360068289	0.192566470581608	0.00241859230891489	0.00544691377133774	0.111841555105794	0.0906015632483204	0.158700777454574	7	0.9	0.661587130719987	1	8	0.9	0.733640012226886	1	1	0.2	0.98964629082396	1	9	1.72014159292035	0.060102478389352	0.423880637061745	306	M12
adipose	M433	NA	12	LOC440575,LOC728553		-0.18195143838044	0.00382253586052787	0.00716391336098929	0.184434906308005	0.00369653842794766	0.00792537838951978	0.137138074930638	0.0376817791715053	0.0745292754093241	1	0.3	0.986302580515789	1	3	0.7	0.866650392082754	1	0	0	1	1	1	0.398180924287119	0.940328016460545	1	307	M108
adipose	M411	GO_ORGANOPHOSPHATE_METABOLIC_PROCESS	39	PGAM1,TMEM147	PGAM1	0.0976483698098501	0.122828651283705	0.174169727746206	-0.180833284001722	0.0044368463794973	0.00936279393468721	-0.0994601506887552	0.132606874035776	0.225300900790238	13	1.1	0.384598012994441	1	6	0.4	0.998888994201449	1	4	0.6	0.909942956786269	1	8	0.980137659783677	0.588591019799125	1	308	M94
adipose	M698	NA	15	C20orf52,ROMO1		0.107937191052458	0.0879150293719675	0.1305331184027	-0.210300076820288	0.000903985503965091	0.00218259563119499	-0.128767888422024	0.0511345507983642	0.0971408947336277	5	1.1	0.486362148938923	1	1	0.2	0.998798851650561	1	1	0.4	0.935530923091053	1	3	0.955634218289086	0.636088783973301	1	309	M310
adipose	M79	GO_MITOCHONDRIAL_PART	132	FH,NDUFAB1,ATP5C1,SDHD,ACSL1,COX7B,PECI	ACSL1	0.184385618290871	0.00336987043436084	0.00633772123795582	-0.187672940106143	0.00312828599082329	0.00684392363706646	-0.115818737840131	0.0796343778761515	0.14275594161076	35	0.9	0.83751251530119	1	42	0.9	0.869644744276331	1	12	0.5	0.995871445886483	1	33	1.19454277286136	0.147773333592873	0.618800834420155	310	M13
adipose	M736	NA	12			-0.135855318396176	0.0314292962298502	0.0523170893763965	0.202438986924694	0.00141254721631774	0.00326347115494099	0.0969849549848111	0.14256803519576	0.235760882688537	4	1.1	0.50915326897092	1	3	0.7	0.866650392082754	1	2	1	0.619877592442589	1	2	0.796361848574238	0.750638535302066	1	311	NA
adipose	M33	NABA_MATRISOME	135	COL1A1,COL1A2,FBN1,PTGIS,C17orf58,PI16,GFPT2,C1QTNF3,FNDC1	PI16,GFPT2,SCARA5	0.154292096804285	0.0144084745099054	0.0254044155832542	-0.150080226294588	0.018508616706253	0.0328497303130849	-0.0239632288747126	0.717731525809106	0.786715946490145	31	0.8	0.973486793168585	1	36	0.7	0.992481036672755	1	16	0.7	0.953669791793337	1	36	1.27417895771878	0.0647934009695371	0.439610923033822	312	M6
adipose	M292	NA	22	TNFRSF14		0.207337866836801	0.000951681803784962	0.0019395492274857	-0.153960787899802	0.0156529142623349	0.0289782755025214	-0.0472220776248272	0.476059873916245	0.600395511574371	2	0.3	0.995994387156547	1	8	1	0.570223637501342	1	1	0.3	0.982076873035451	1	5	1.08594797532851	0.500890077719635	1	313	M49
adipose	M216	GO_APICAL_PLASMA_MEMBRANE	14	LOC643719,ZNF807		-0.126570525219507	0.0451441580967469	0.0724469123947794	0.206783103723218	0.00110599587190286	0.00262306985548643	0.128671702060472	0.0513097836874219	0.0971408947336277	2	0.5	0.952976150103337	1	3	0.6	0.928417809722085	1	1	0.4	0.922597419434247	1	3	1.02389380530973	0.586236113666526	1	314	M31
adipose	M143	NA	15	LOC649088		-0.195919798608465	0.00181626158457471	0.00355297886617535	0.163100080854514	0.0103988678946489	0.0199777533746661	0.0853025047950519	0.19740548957367	0.30317863155154	1	0.2	0.995316079154425	1	4	0.7	0.849218712249606	1	0	0	1	1	3	0.955634218289086	0.636088783973301	1	315	M20
adipose	M760	GO_ORGANIC_ACID_METABOLIC_PROCESS	33	NDUFAB1		-0.168616382325526	0.00742297157951465	0.0133513851228854	0.171076454911226	0.00715766437201909	0.0143153287440382	0.119949818752951	0.0694042748444555	0.12525485291794	8	0.8	0.819774820283279	1	10	0.8	0.808594548969976	1	3	0.5	0.930740516756996	1	6	0.868758380262805	0.716963939222424	1	316	M373
adipose	M267	NA	38	PHLDB1,RPRC1	PHLDB1	0.0842078263012964	0.183581957081057	0.247236002501122	-0.169756733430446	0.00762216314183714	0.0151876559257424	-0.0866461542764277	0.1904130152518	0.29587010242646	12	1.1	0.479302232519324	1	8	0.6	0.985521635889961	1	3	0.5	0.964516026220491	1	11	1.38315478962894	0.154336932314214	0.621679900827313	317	M39
